"iso","country","year","region","type","consumption","per_capita","percent"
"PAK","Pakistan",2007,"Asia and the Pacific","Other",0,0,0
"PAK","Pakistan",2007,"Asia and the Pacific","Solar",0,0,0
"PAK","Pakistan",2007,"Asia and the Pacific","Total",2.60788,0.01433,1
"PAK","Pakistan",2007,"Asia and the Pacific","Wind",0,0,0
"PAK","Pakistan",2008,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2008,"Asia and the Pacific","Coal",0.25082,0.00135,0.09571
"PAK","Pakistan",2008,"Asia and the Pacific","Hydro",0.27657,0.00149,0.10553
"PAK","Pakistan",2008,"Asia and the Pacific","Natural Gas",1.24587,0.0067,0.47538
"PAK","Pakistan",2008,"Asia and the Pacific","Nuclear",0.01696,9e-05,0.00647
"PAK","Pakistan",2008,"Asia and the Pacific","Oil",0.83055,0.00447,0.31691
"PAK","Pakistan",2008,"Asia and the Pacific","Other",0,0,0
"PAK","Pakistan",2008,"Asia and the Pacific","Solar",2e-05,0,1e-05
"PAK","Pakistan",2008,"Asia and the Pacific","Total",2.62079,0.0141,1
"PAK","Pakistan",2008,"Asia and the Pacific","Wind",0,0,0
"PAK","Pakistan",2009,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2009,"Asia and the Pacific","Coal",0.20627,0.00108,0.07768
"PAK","Pakistan",2009,"Asia and the Pacific","Hydro",0.289,0.00152,0.10884
"PAK","Pakistan",2009,"Asia and the Pacific","Natural Gas",1.24926,0.00657,0.47046
"PAK","Pakistan",2009,"Asia and the Pacific","Nuclear",0.02454,0.00013,0.00924
"PAK","Pakistan",2009,"Asia and the Pacific","Oil",0.88622,0.00466,0.33374
"PAK","Pakistan",2009,"Asia and the Pacific","Other",0,0,0
"PAK","Pakistan",2009,"Asia and the Pacific","Solar",1e-04,0,4e-05
"PAK","Pakistan",2009,"Asia and the Pacific","Total",2.65538,0.01397,1
"PAK","Pakistan",2009,"Asia and the Pacific","Wind",0,0,0
"PAK","Pakistan",2010,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2010,"Asia and the Pacific","Coal",0.19386,0.001,0.07269
"PAK","Pakistan",2010,"Asia and the Pacific","Hydro",0.29786,0.00153,0.1117
"PAK","Pakistan",2010,"Asia and the Pacific","Natural Gas",1.27254,0.00654,0.47719
"PAK","Pakistan",2010,"Asia and the Pacific","Nuclear",0.02437,0.00013,0.00914
"PAK","Pakistan",2010,"Asia and the Pacific","Oil",0.87797,0.00452,0.32923
"PAK","Pakistan",2010,"Asia and the Pacific","Other",0,0,0
"PAK","Pakistan",2010,"Asia and the Pacific","Solar",0.00013,0,5e-05
"PAK","Pakistan",2010,"Asia and the Pacific","Total",2.66674,0.01371,1
"PAK","Pakistan",2010,"Asia and the Pacific","Wind",0,0,0
"PAK","Pakistan",2011,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2011,"Asia and the Pacific","Coal",0.16714,0.00084,0.06272
"PAK","Pakistan",2011,"Asia and the Pacific","Hydro",0.30384,0.00153,0.11401
"PAK","Pakistan",2011,"Asia and the Pacific","Natural Gas",1.27223,0.00641,0.47739
"PAK","Pakistan",2011,"Asia and the Pacific","Nuclear",0.03756,0.00019,0.01409
"PAK","Pakistan",2011,"Asia and the Pacific","Oil",0.88391,0.00445,0.33168
"PAK","Pakistan",2011,"Asia and the Pacific","Other",0,0,0
"PAK","Pakistan",2011,"Asia and the Pacific","Solar",0.00027,0,1e-04
"PAK","Pakistan",2011,"Asia and the Pacific","Total",2.66495,0.01342,1
"PAK","Pakistan",2011,"Asia and the Pacific","Wind",0,0,0
"PAK","Pakistan",2012,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2012,"Asia and the Pacific","Coal",0.16952,0.00084,0.06846
"PAK","Pakistan",2012,"Asia and the Pacific","Hydro",0.10608,0.00052,0.04284
"PAK","Pakistan",2012,"Asia and the Pacific","Natural Gas",1.3175,0.00652,0.53206
"PAK","Pakistan",2012,"Asia and the Pacific","Nuclear",0.02572,0.00013,0.01039
"PAK","Pakistan",2012,"Asia and the Pacific","Oil",0.85655,0.00424,0.34591
"PAK","Pakistan",2012,"Asia and the Pacific","Other",0,0,0
"PAK","Pakistan",2012,"Asia and the Pacific","Solar",0.00065,0,0.00026
"PAK","Pakistan",2012,"Asia and the Pacific","Total",2.47621,0.01225,1
"PAK","Pakistan",2012,"Asia and the Pacific","Wind",0.00019,0,8e-05
"PAK","Pakistan",2013,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2013,"Asia and the Pacific","Coal",0.1343,0.00065,0.04963
"PAK","Pakistan",2013,"Asia and the Pacific","Hydro",0.30892,0.0015,0.11415
"PAK","Pakistan",2013,"Asia and the Pacific","Natural Gas",1.28109,0.00624,0.47338
"PAK","Pakistan",2013,"Asia and the Pacific","Nuclear",0.04013,2e-04,0.01483
"PAK","Pakistan",2013,"Asia and the Pacific","Oil",0.93892,0.00457,0.34694
"PAK","Pakistan",2013,"Asia and the Pacific","Other",0,0,0
"PAK","Pakistan",2013,"Asia and the Pacific","Solar",0.00142,1e-05,0.00053
"PAK","Pakistan",2013,"Asia and the Pacific","Total",2.70627,0.01318,1
"PAK","Pakistan",2013,"Asia and the Pacific","Wind",0.00149,1e-05,0.00055
"PAK","Pakistan",2014,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2014,"Asia and the Pacific","Coal",0.19799,0.00095,0.07088
"PAK","Pakistan",2014,"Asia and the Pacific","Hydro",0.31576,0.00152,0.11304
"PAK","Pakistan",2014,"Asia and the Pacific","Natural Gas",1.25952,0.00605,0.4509
"PAK","Pakistan",2014,"Asia and the Pacific","Nuclear",0.0437,0.00021,0.01565
"PAK","Pakistan",2014,"Asia and the Pacific","Oil",0.97101,0.00466,0.34761
"PAK","Pakistan",2014,"Asia and the Pacific","Other",0,0,0
"PAK","Pakistan",2014,"Asia and the Pacific","Solar",0.00232,1e-05,0.00083
"PAK","Pakistan",2014,"Asia and the Pacific","Total",2.79337,0.01341,1
"PAK","Pakistan",2014,"Asia and the Pacific","Wind",0.00306,1e-05,0.00109
"PAK","Pakistan",2015,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2015,"Asia and the Pacific","Coal",0.19535,0.00093,0.06651
"PAK","Pakistan",2015,"Asia and the Pacific","Hydro",0.31779,0.00151,0.1082
"PAK","Pakistan",2015,"Asia and the Pacific","Natural Gas",1.31523,0.00623,0.4478
"PAK","Pakistan",2015,"Asia and the Pacific","Nuclear",0.04005,0.00019,0.01364
"PAK","Pakistan",2015,"Asia and the Pacific","Oil",1.05826,0.00502,0.36031
"PAK","Pakistan",2015,"Asia and the Pacific","Other",0.00092,0,0.00031
"PAK","Pakistan",2015,"Asia and the Pacific","Solar",0.0037,2e-05,0.00126
"PAK","Pakistan",2015,"Asia and the Pacific","Total",2.93709,0.01392,1
"PAK","Pakistan",2015,"Asia and the Pacific","Wind",0.0058,3e-05,0.00198
"PAK","Pakistan",2020,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2020,"Asia and the Pacific","Coal",0.65429,0.00288,0.18599
"PAK","Pakistan",2020,"Asia and the Pacific","Hydro",0.37807,0.00166,0.10747
"PAK","Pakistan",2020,"Asia and the Pacific","Natural Gas",1.48175,0.00652,0.42119
"PAK","Pakistan",2020,"Asia and the Pacific","Nuclear",0.08664,0.00038,0.02463
"PAK","Pakistan",2020,"Asia and the Pacific","Oil",0.8774,0.00386,0.2494
"PAK","Pakistan",2020,"Asia and the Pacific","Other",0.00729,3e-05,0.00207
"PAK","Pakistan",2020,"Asia and the Pacific","Solar",0.00671,3e-05,0.00191
"PAK","Pakistan",2020,"Asia and the Pacific","Total",3.51798,0.01548,1
"PAK","Pakistan",2020,"Asia and the Pacific","Wind",0.02583,0.00011,0.00734
"PAK","Pakistan",2017,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2017,"Asia and the Pacific","Coal",0.29924,0.00138,0.08833
"PAK","Pakistan",2017,"Asia and the Pacific","Hydro",0.28937,0.00134,0.08542
"PAK","Pakistan",2017,"Asia and the Pacific","Natural Gas",1.46662,0.00678,0.43294
"PAK","Pakistan",2017,"Asia and the Pacific","Nuclear",0.07462,0.00034,0.02203
"PAK","Pakistan",2017,"Asia and the Pacific","Oil",1.22218,0.00565,0.36078
"PAK","Pakistan",2017,"Asia and the Pacific","Other",0.01236,6e-05,0.00365
"PAK","Pakistan",2017,"Asia and the Pacific","Solar",0.00631,3e-05,0.00186
"PAK","Pakistan",2017,"Asia and the Pacific","Total",3.38759,0.01566,1
"PAK","Pakistan",2017,"Asia and the Pacific","Wind",0.01689,8e-05,0.00499
"PAK","Pakistan",2018,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2018,"Asia and the Pacific","Coal",0.49553,0.00226,0.14175
"PAK","Pakistan",2018,"Asia and the Pacific","Hydro",0.28078,0.00128,0.08032
"PAK","Pakistan",2018,"Asia and the Pacific","Natural Gas",1.56915,0.00714,0.44888
"PAK","Pakistan",2018,"Asia and the Pacific","Nuclear",0.08453,0.00038,0.02418
"PAK","Pakistan",2018,"Asia and the Pacific","Oil",1.02002,0.00464,0.29179
"PAK","Pakistan",2018,"Asia and the Pacific","Other",0.01184,5e-05,0.00339
"PAK","Pakistan",2018,"Asia and the Pacific","Solar",0.00688,3e-05,0.00197
"PAK","Pakistan",2018,"Asia and the Pacific","Total",3.49571,0.01591,1
"PAK","Pakistan",2018,"Asia and the Pacific","Wind",0.02697,0.00012,0.00772
"PAK","Pakistan",2019,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2019,"Asia and the Pacific","Coal",0.56362,0.00252,0.15935
"PAK","Pakistan",2019,"Asia and the Pacific","Hydro",0.34291,0.00154,0.09695
"PAK","Pakistan",2019,"Asia and the Pacific","Natural Gas",1.60103,0.00717,0.45264
"PAK","Pakistan",2019,"Asia and the Pacific","Nuclear",0.08362,0.00037,0.02364
"PAK","Pakistan",2019,"Asia and the Pacific","Oil",0.90225,0.00404,0.25509
"PAK","Pakistan",2019,"Asia and the Pacific","Other",0.0071,3e-05,0.00201
"PAK","Pakistan",2019,"Asia and the Pacific","Solar",0.00664,3e-05,0.00188
"PAK","Pakistan",2019,"Asia and the Pacific","Total",3.53706,0.01584,1
"PAK","Pakistan",2019,"Asia and the Pacific","Wind",0.02988,0.00013,0.00845
"PAK","Pakistan",2021,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2021,"Asia and the Pacific","Coal",0.72274,0.00312,0.18524
"PAK","Pakistan",2021,"Asia and the Pacific","Hydro",0.3545,0.00153,0.09086
"PAK","Pakistan",2021,"Asia and the Pacific","Natural Gas",1.61611,0.00698,0.41421
"PAK","Pakistan",2021,"Asia and the Pacific","Nuclear",0.14187,0.00061,0.03636
"PAK","Pakistan",2021,"Asia and the Pacific","Oil",1.01924,0.0044,0.26123
"PAK","Pakistan",2021,"Asia and the Pacific","Other",0.00809,3e-05,0.00207
"PAK","Pakistan",2021,"Asia and the Pacific","Solar",0.00676,3e-05,0.00173
"PAK","Pakistan",2021,"Asia and the Pacific","Total",3.90165,0.01686,1
"PAK","Pakistan",2021,"Asia and the Pacific","Wind",0.03233,0.00014,0.00829
"PAK","Pakistan",2022,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2022,"Asia and the Pacific","Coal",0.64277,0.00273,0.17878
"PAK","Pakistan",2022,"Asia and the Pacific","Hydro",0.3238,0.00137,0.09006
"PAK","Pakistan",2022,"Asia and the Pacific","Natural Gas",1.37528,0.00583,0.38252
"PAK","Pakistan",2022,"Asia and the Pacific","Nuclear",0.20039,0.00085,0.05574
"PAK","Pakistan",2022,"Asia and the Pacific","Oil",0.99051,0.0042,0.2755
"PAK","Pakistan",2022,"Asia and the Pacific","Other",0.01109,5e-05,0.00308
"PAK","Pakistan",2022,"Asia and the Pacific","Solar",0.00794,3e-05,0.00221
"PAK","Pakistan",2022,"Asia and the Pacific","Total",3.59534,0.01525,1
"PAK","Pakistan",2022,"Asia and the Pacific","Wind",0.04357,0.00018,0.01212
"PAK","Pakistan",2023,"Asia and the Pacific","Biofuels",NA,NA,NA
"PAK","Pakistan",2023,"Asia and the Pacific","Coal",0.6171,0.00257,0.183
"PAK","Pakistan",2023,"Asia and the Pacific","Hydro",0.34967,0.00145,0.10369
"PAK","Pakistan",2023,"Asia and the Pacific","Natural Gas",1.3624,0.00567,0.40402
"PAK","Pakistan",2023,"Asia and the Pacific","Nuclear",0.20077,0.00083,0.05954
"PAK","Pakistan",2023,"Asia and the Pacific","Oil",0.78188,0.00325,0.23187
"PAK","Pakistan",2023,"Asia and the Pacific","Other",0.00782,3e-05,0.00232
"PAK","Pakistan",2023,"Asia and the Pacific","Solar",0.01153,5e-05,0.00342
"PAK","Pakistan",2023,"Asia and the Pacific","Total",3.37213,0.01402,1
"PAK","Pakistan",2023,"Asia and the Pacific","Wind",0.04097,0.00017,0.01215
"PER","Peru",1990,"Americas","Biofuels",0,0,0
"PER","Peru",1990,"Americas","Coal",0.00607,0.00027,0.01575
"PER","Peru",1990,"Americas","Hydro",0.11144,0.00504,0.28927
"PER","Peru",1990,"Americas","Natural Gas",0.01544,7e-04,0.04007
"PER","Peru",1990,"Americas","Nuclear",0,0,0
"PER","Peru",1990,"Americas","Oil",0.25075,0.01134,0.65086
"PER","Peru",1990,"Americas","Other",0.00156,7e-05,0.00406
"PER","Peru",1990,"Americas","Solar",0,0,0
"PER","Peru",1990,"Americas","Total",0.38526,0.01743,1
"PER","Peru",1990,"Americas","Wind",0,0,0
"PER","Peru",1991,"Americas","Biofuels",0,0,0
"PER","Peru",1991,"Americas","Coal",0.01176,0.00052,0.03077
"PER","Peru",1991,"Americas","Hydro",0.12233,0.00542,0.32013
"PER","Peru",1991,"Americas","Natural Gas",0.01448,0.00064,0.0379
"PER","Peru",1991,"Americas","Nuclear",0,0,0
"PER","Peru",1991,"Americas","Oil",0.23203,0.01027,0.6072
"PER","Peru",1991,"Americas","Other",0.00153,7e-05,0.004
"PER","Peru",1991,"Americas","Solar",0,0,0
"PER","Peru",1991,"Americas","Total",0.38214,0.01692,1
"PER","Peru",1991,"Americas","Wind",0,0,0
"PER","Peru",1992,"Americas","Biofuels",0,0,0
"PER","Peru",1992,"Americas","Coal",0.01151,5e-04,0.03092
"PER","Peru",1992,"Americas","Hydro",0.10314,0.00448,0.2772
"PER","Peru",1992,"Americas","Natural Gas",0.01306,0.00057,0.03511
"PER","Peru",1992,"Americas","Nuclear",0,0,0
"PER","Peru",1992,"Americas","Oil",0.24284,0.01054,0.65266
"PER","Peru",1992,"Americas","Other",0.00153,7e-05,0.00411
"PER","Peru",1992,"Americas","Solar",0,0,0
"PER","Peru",1992,"Americas","Total",0.37208,0.01614,1
"PER","Peru",1992,"Americas","Wind",0,0,0
"PER","Peru",1993,"Americas","Biofuels",0,0,0
"PER","Peru",1993,"Americas","Coal",0.01209,0.00051,0.02974
"PER","Peru",1993,"Americas","Hydro",0.1256,0.00534,0.30888
"PER","Peru",1993,"Americas","Natural Gas",0.01376,0.00059,0.03383
"PER","Peru",1993,"Americas","Nuclear",0,0,0
"PER","Peru",1993,"Americas","Oil",0.25393,0.0108,0.62447
"PER","Peru",1993,"Americas","Other",0.00125,5e-05,0.00308
"PER","Peru",1993,"Americas","Solar",0,0,0
"PER","Peru",1993,"Americas","Total",0.40663,0.01729,1
"PER","Peru",1993,"Americas","Wind",0,0,0
"PER","Peru",1994,"Americas","Biofuels",0,0,0
"PER","Peru",1994,"Americas","Coal",0.01489,0.00062,0.03369
"PER","Peru",1994,"Americas","Hydro",0.13569,0.00566,0.30692
"PER","Peru",1994,"Americas","Natural Gas",0.01435,6e-04,0.03245
"PER","Peru",1994,"Americas","Nuclear",0,0,0
"PER","Peru",1994,"Americas","Oil",0.27582,0.0115,0.62385
"PER","Peru",1994,"Americas","Other",0.00137,6e-05,0.00309
"PER","Peru",1994,"Americas","Solar",0,0,0
"PER","Peru",1994,"Americas","Total",0.44212,0.01843,1
"PER","Peru",1994,"Americas","Wind",0,0,0
"PER","Peru",1995,"Americas","Biofuels",0,0,0
"PER","Peru",1995,"Americas","Coal",0.01565,0.00064,0.0326
"PER","Peru",1995,"Americas","Hydro",0.13772,0.00563,0.28695
"PER","Peru",1995,"Americas","Natural Gas",0.01389,0.00057,0.02895
"PER","Peru",1995,"Americas","Nuclear",0,0,0
"PER","Peru",1995,"Americas","Oil",0.31106,0.01272,0.6481
"PER","Peru",1995,"Americas","Other",0.00163,7e-05,0.0034
"PER","Peru",1995,"Americas","Solar",NA,NA,NA
"PER","Peru",1995,"Americas","Total",0.47996,0.01963,1
"PER","Peru",1995,"Americas","Wind",0,0,0
"PER","Peru",1996,"Americas","Biofuels",0,0,0
"PER","Peru",1996,"Americas","Coal",0.0164,0.00066,0.03315
"PER","Peru",1996,"Americas","Hydro",0.14183,0.00569,0.28666
"PER","Peru",1996,"Americas","Natural Gas",0.0141,0.00057,0.0285
"PER","Peru",1996,"Americas","Nuclear",0,0,0
"PER","Peru",1996,"Americas","Oil",0.32086,0.01288,0.6485
"PER","Peru",1996,"Americas","Other",0.00157,6e-05,0.00318
"PER","Peru",1996,"Americas","Solar",NA,NA,NA
"PER","Peru",1996,"Americas","Total",0.49478,0.01986,1
"PER","Peru",1996,"Americas","Wind",0,0,1e-05
"PER","Peru",1997,"Americas","Biofuels",0,0,0
"PER","Peru",1997,"Americas","Coal",0.01707,0.00067,0.03519
"PER","Peru",1997,"Americas","Hydro",0.14067,0.00555,0.28994
"PER","Peru",1997,"Americas","Natural Gas",0.00835,0.00033,0.01721
"PER","Peru",1997,"Americas","Nuclear",0,0,0
"PER","Peru",1997,"Americas","Oil",0.3173,0.01251,0.654
"PER","Peru",1997,"Americas","Other",0.00177,7e-05,0.00365
"PER","Peru",1997,"Americas","Solar",NA,NA,NA
"PER","Peru",1997,"Americas","Total",0.48517,0.01913,1
"PER","Peru",1997,"Americas","Wind",1e-05,0,1e-05
"PER","Peru",1998,"Americas","Biofuels",0,0,0
"PER","Peru",1998,"Americas","Coal",0.01871,0.00072,0.03739
"PER","Peru",1998,"Americas","Hydro",0.14699,0.00569,0.29365
"PER","Peru",1998,"Americas","Natural Gas",0.01417,0.00055,0.02831
"PER","Peru",1998,"Americas","Nuclear",0,0,0
"PER","Peru",1998,"Americas","Oil",0.31923,0.01236,0.63774
"PER","Peru",1998,"Americas","Other",0.00145,6e-05,0.00289
"PER","Peru",1998,"Americas","Solar",NA,NA,NA
"PER","Peru",1998,"Americas","Total",0.50056,0.01939,1
"PER","Peru",1998,"Americas","Wind",1e-05,0,1e-05
"PER","Peru",1999,"Americas","Biofuels",0,0,0
"PER","Peru",1999,"Americas","Coal",0.01697,0.00065,0.03305
"PER","Peru",1999,"Americas","Hydro",0.15479,0.0059,0.30145
"PER","Peru",1999,"Americas","Natural Gas",0.01424,0.00054,0.02773
"PER","Peru",1999,"Americas","Nuclear",0,0,0
"PER","Peru",1999,"Americas","Oil",0.32587,0.01241,0.63464
"PER","Peru",1999,"Americas","Other",0.0016,6e-05,0.00311
"PER","Peru",1999,"Americas","Solar",NA,NA,NA
"PER","Peru",1999,"Americas","Total",0.51348,0.01956,1
"PER","Peru",1999,"Americas","Wind",1e-05,0,1e-05
"PER","Peru",2000,"Americas","Biofuels",0,0,0
"PER","Peru",2000,"Americas","Coal",0.02637,0.00099,0.0497
"PER","Peru",2000,"Americas","Hydro",0.1722,0.00646,0.3246
"PER","Peru",2000,"Americas","Natural Gas",0.01197,0.00045,0.02257
"PER","Peru",2000,"Americas","Nuclear",NA,NA,NA
"PER","Peru",2000,"Americas","Oil",0.31813,0.01194,0.59969
"PER","Peru",2000,"Americas","Other",0.00182,7e-05,0.00342
"PER","Peru",2000,"Americas","Solar",NA,NA,NA
"PER","Peru",2000,"Americas","Total",0.53049,0.0199,1
"PER","Peru",2000,"Americas","Wind",1e-05,0,2e-05
"PER","Peru",2001,"Americas","Biofuels",0,0,0
"PER","Peru",2001,"Americas","Coal",0.02392,0.00089,0.04549
"PER","Peru",2001,"Americas","Hydro",0.18629,0.0069,0.35426
"PER","Peru",2001,"Americas","Natural Gas",0.01282,0.00047,0.02438
"PER","Peru",2001,"Americas","Nuclear",NA,NA,NA
"PER","Peru",2001,"Americas","Oil",0.30095,0.01114,0.57228
"PER","Peru",2001,"Americas","Other",0.00187,7e-05,0.00356
"PER","Peru",2001,"Americas","Solar",NA,NA,NA
"PER","Peru",2001,"Americas","Total",0.52587,0.01947,1
"PER","Peru",2001,"Americas","Wind",1e-05,0,2e-05
"PER","Peru",2002,"Americas","Biofuels",0.00062,2e-05,0.00116
"PER","Peru",2002,"Americas","Coal",0.03276,0.0012,0.06084
"PER","Peru",2002,"Americas","Hydro",0.18956,0.00693,0.35203
"PER","Peru",2002,"Americas","Natural Gas",0.01532,0.00056,0.02844
"PER","Peru",2002,"Americas","Nuclear",NA,NA,NA
"PER","Peru",2002,"Americas","Oil",0.29807,0.0109,0.55354
"PER","Peru",2002,"Americas","Other",0.00214,8e-05,0.00397
"PER","Peru",2002,"Americas","Solar",NA,NA,NA
"PER","Peru",2002,"Americas","Total",0.53848,0.0197,1
"PER","Peru",2002,"Americas","Wind",1e-05,0,2e-05
"PER","Peru",2003,"Americas","Biofuels",0.00063,2e-05,0.00119
"PER","Peru",2003,"Americas","Coal",0.03516,0.00127,0.06613
"PER","Peru",2003,"Americas","Hydro",0.1935,0.007,0.36398
"PER","Peru",2003,"Americas","Natural Gas",0.01812,0.00066,0.03409
"PER","Peru",2003,"Americas","Nuclear",NA,NA,NA
"PER","Peru",2003,"Americas","Oil",0.28194,0.01021,0.53035
"PER","Peru",2003,"Americas","Other",0.00225,8e-05,0.00424
"PER","Peru",2003,"Americas","Solar",NA,NA,NA
"PER","Peru",2003,"Americas","Total",0.53162,0.01925,1
"PER","Peru",2003,"Americas","Wind",1e-05,0,2e-05
"PER","Peru",2004,"Americas","Biofuels",0.00042,1e-05,0.00074
"PER","Peru",2004,"Americas","Coal",0.03801,0.00136,0.06709
"PER","Peru",2004,"Americas","Hydro",0.18181,0.00652,0.32086
"PER","Peru",2004,"Americas","Natural Gas",0.0298,0.00107,0.05259
"PER","Peru",2004,"Americas","Nuclear",NA,NA,NA
"PER","Peru",2004,"Americas","Oil",0.31482,0.01129,0.5556
"PER","Peru",2004,"Americas","Other",0.00176,6e-05,0.0031
"PER","Peru",2004,"Americas","Solar",NA,NA,NA
"PER","Peru",2004,"Americas","Total",0.56663,0.02031,1
"PER","Peru",2004,"Americas","Wind",1e-05,0,2e-05
"PER","Peru",2005,"Americas","Biofuels",0.00028,1e-05,0.00048
